row_id,call_idx,sample_idx,y_factual,y_cf,causal_effect,target_agent,cf_agent,cf_path
6,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
7,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
7,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=7/index.json
8,0,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,1,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,2,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,3,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,4,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,5,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,6,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,7,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,8,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,9,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,10,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,11,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,12,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
8,13,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=8/index.json
9,0,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,1,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,2,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,3,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,4,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,5,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,6,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,7,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,8,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,9,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,10,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,11,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,12,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
9,13,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=9/index.json
